dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl177_putput_chshrs_alt,MATRIX,"Percent change in the company’s shares outstanding, indicating share buybacks, issuance, or dilution over a specific period",0.5463,33,25
model77,mdl177_putput_composite_alt,MATRIX,A composite factor signal combining various small-cap related signals to produce an overall measure for small cap stocks,0.5322,11,8
model77,mdl177_putput_dypeg_alt,MATRIX,Reciprocal of Dividend Yield-adjusted PEG,0.3542,11,6
model77,mdl177_putput_equality_alt,MATRIX,"A rank or score assessing the quality of a company’s earnings, possibly based on accruals, persistent profits, or other accounting metrics",0.4861,38,32
model77,mdl177_putput_indepsp_alt,MATRIX,"Industry-relative ratio of core Earnings Per Share to Price, comparing a stock’s EPS/Price to its industry peers",0.5474,4,4
model77,mdl177_putput_indestep_alt,MATRIX,"Industry-relative ratio of estimated four-quarter EPS to Price, benchmarking the stock’s forward earnings yield against its industry",0.5352,14,11
model77,mdl177_putput_indfcfp_alt,MATRIX,"Industry-relative ratio of Free Cash Flow to Price, comparing a stock’s FCF/Price to that of its industry peers",0.5161,7,5
model77,mdl177_putput_indroe_alt,MATRIX,"Industry-relative measure of Return on Equity, comparing the company’s ROE performance to its industry peers",0.5472,27,19
model77,mdl177_putput_momod_alt,MATRIX,"A composite or module measuring momentum, likely combining several short or medium-term price performance or technical factors",0.5413,5,5
model77,mdl177_putput_opincev_alt,MATRIX,"Ratio of operating income to enterprise value, a valuation and efficiency metric showing operational profitability relative to total firm value",0.5331,28,19
model77,mdl177_putput_qualmod_alt,MATRIX,Quality Module,0.4861,40,20
model77,mdl177_putput_siratio_alt,MATRIX,"Short Interest Ratio, typically the proportion of shares sold short compared to shares outstanding or trading volume, used as a crowding and sentiment gauge",0.5459,80,28
model77,mdl177_putput_strevconf_alt,MATRIX,"A signal measuring the confidence or consensus level in analyst or Street earnings revisions, indicating expected reliability of earnings changes",0.5332,7,6
model77,mdl177_putput_sucf_alt,MATRIX,Standardized Unexpected Cash Flow,0.4861,7,6
model77,mdl177_putput_totcov_alt,MATRIX,Total Coverage,0.3796,9,7
model77,mdl177_putput_valmod_alt,MATRIX,Valuation Module,0.5488,12,9
model77,mdl177_relativevaluemodel_capacq,MATRIX,"Capital Acquisition Ratio; trailing 12-month operating cash flow minus cash dividends, divided by total expenditures for the same period",0.958,62,28
model77,mdl177_relativevaluemodel_fc_estep,MATRIX,Leading 12-Month Median Earnings Yield; calculated as next fiscal year median consensus earnings estimate divided by trading price,0.9743,279,160
model77,mdl177_relativevaluemodel_fmrelval,MATRIX,Fielitz & Muller Relative Intrinsic Value,0.7773,56,39
model77,mdl177_relativevaluemodel_roe,MATRIX,Return on Equity; trailing 12-month income before extraordinary items divided by average common equity during the same period,0.9989,103,35
model77,mdl177_relativevaluemodel_rvm_composite,MATRIX,"Composite score from the Relative Value Model, aggregating multiple relative value factors",1.0,181,62
model77,mdl177_relativevaluemodel_ttmfcfp,MATRIX,Trailing Twelve Month Free Cash Flow-to-Price; trailing 12-month free cash flow per share divided by month-end trading price,0.9896,544,181
model77,mdl177_surpriseanalystmodel_qsa_composite,MATRIX,"Overall composite rank from the Surprise Analyst Model integrating estimate trend, efficiency, and other signals",0.9754,109,39
model77,mdl177_surpriseanalystmodel_qsa_efficiency,MATRIX,Fundamentals Rank,0.99,196,73
model77,mdl177_surpriseanalystmodel_qsa_estexpect,MATRIX,Rank indicating the recent direction of analysts' earnings estimate revisions for the stock (upward vs downward),0.977,118,47
model77,mdl177_surpriseanalystmodel_qsa_percent,MATRIX,Model-estimated probability (percent) that the company will deliver an earnings surprise versus analyst consensus,0.9754,104,39
model77,mdl177_surpriseanalystmodel_qsa_surpsn,MATRIX,Surprise Analyst Sector-Neutral Rank,0.9754,369,89
model77,mdl177_v1_400_abr,MATRIX,"Abnormal return around quarterly earnings release; measures stock's excess return in the event-window of earnings reports, likely relative to normal or market return",0.9992,30,13
model77,mdl177_v1_400_booklev,MATRIX,"Book Leverage: most recently reported quarterly total assets divided by book equity, indicating the leverage ratio using book values",1.0,113,86
model77,mdl177_v1_400_capexast,MATRIX,Capital expenditure-to-total assets: trailing 12-month capital expenditures divided by total assets from most recent quarter,0.989,144,61
model77,mdl177_v1_400_cashburnrate,MATRIX,Cash burn rate: negative of (cash from operations plus cash from investments) divided by (cash plus short-term investments); indicates rate at which company uses its liquidity,0.9044,88,54
model77,mdl177_v1_400_curindbp_,MATRIX,"Industry relative book-to-market ratio: stock's book-to-price ratio minus industry average, deflated by standard deviation for industry",0.9905,181,109
model77,mdl177_v1_400_curindebitdap_,MATRIX,"Industry relative trailing 12-month EBITDA-to-price ratio: stock's EBITDA-to-price minus industry average, deflated by industry standard deviation",0.9624,38,16
model77,mdl177_v1_400_curindep_,MATRIX,"Industry relative trailing 12-month EPS-to-price ratio: stock's EPS-to-price minus industry average, deflated by industry standard deviation for EPS-to-price",0.9893,16,11
model77,mdl177_v1_400_curindfcfp_,MATRIX,"Industry relative trailing 12-month free cash flow-to-price ratio: stock's FCF-to-price minus industry average, deflated by industry standard deviation",0.989,41,25
model77,mdl177_v1_400_curindsp_,MATRIX,"Industry relative trailing 12-month sales-to-price ratio: stock's TTM sales-to-price minus industry average, deflated by industry standard deviation",0.9858,71,36
model77,mdl177_v1_400_fc_proformaep,MATRIX,Trailing 12-month pro forma earnings divided by trading price; earnings-to-price ratio using pro forma (adjusted) earnings,0.9313,130,84
model77,mdl177_v1_400_fy1epsskew,MATRIX,Skewness of the distribution of analysts' leading 12-month earnings per share (EPS) estimates for a stock; measures asymmetry in analyst forecasts,0.9251,32,21
model77,mdl177_v1_400_indrelrecd_,MATRIX,"Industry-adjusted doubtful account receivables: asset-adjusted annual doubtful receivables minus industry mean, deflated by industry standard deviation",0.5461,93,14
model77,mdl177_v1_400_indrelrtn4w_,MATRIX,"4-week industry relative return: stock's 4-week return minus industry average, deflated by industry standard deviation of 4-week returns",1.0,26,16
model77,mdl177_v1_400_indrelrtn5d_,MATRIX,"5-day industry relative return: stock's return in last 5 days minus industry average, deflated by industry standard deviation of these returns",1.0,131,65
model77,mdl177_v1_400_p50_200ratio,MATRIX,Ratio of 50-day moving average price to 200-day moving average price; a measure of short-term vs long-term momentum,0.9743,59,11
model77,mdl177_v1_400_pctchgqtrast,MATRIX,"Growth in total assets per share over the past year, comparing the latest reported quarterly total assets to those of four quarters ago",1.0,81,51
model77,mdl177_v1_400_pcurlia,MATRIX,Current liabilities per share divided by closing price; measures proportion of liabilities relative to market value per share,0.8238,56,39
model77,mdl177_v1_400_pr_1536,MATRIX,Ratio of 15-week moving average price to 36-week moving average price for a stock; momentum indicator over medium and long-term periods,0.9825,137,26
model77,mdl177_v1_400_rdsale,MATRIX,R&D intensity: average research and development expenses over trailing 12 months divided by total sales in the same period,0.4186,17,11
model77,mdl177_v1_400_reinrate,MATRIX,"Reinvestment rate: trailing 12-month earnings per share before extra items, less trailing 12-month dividends per share by ex-date, divided by average book equity per share in the same period",0.9524,134,81
model77,mdl177_v1_400_roic,MATRIX,"Return on Invested Capital: trailing 12-month net income and interest expense divided by average invested capital (common equity, long-term debt, minority interest, preferred stock)",0.9775,66,25
model77,mdl177_v1_400_sucf,MATRIX,"Standardized unexpected cash flow; unexpected component of cash flow, likely measured relative to expectations or historical trend and standardized",0.8659,52,21
model77,mdl177_v1_400_sue,MATRIX,"Standardized unexpected earnings; measure of surprise in reported earnings relative to analyst forecasts, standardized by historical volatility",0.8939,70,23
model77,mdl177_v1_400_tobinq,MATRIX,Tobin's Q: market value of equity plus debt divided by total assets; assesses whether market values firm's assets higher or lower than their cost,0.9942,158,67
model77,mdl177_v1_400_ttmaccu,MATRIX,"Accounting accruals: trailing 12-month net income minus trailing 12-month operating cash flow, scaled by beginning total assets; measures quality of earnings",1.0,148,60
model77,mdl177_v1_400_ttmsaleev,MATRIX,"TTM sales-to-enterprise value: trailing 12-month sales divided by most recent enterprise value (EV: market value of equity plus long-term/short-term debt, preferred stock, minority interest, minus cash & equivalents)",1.0,85,34
model77,mdl177_v1_400_uar,MATRIX,"Unexpected change in accounts receivable: actual change in accounts receivable minus expected (prior year's closing balance multiplied by trailing 12-month sales growth), scaled by total assets",0.8634,137,45
model77,mdl177_v1_400_visiratio,MATRIX,Visibility ratio: most recent daily trading volume divided by average daily trading volume over previous 50 days; measures trading activity relative to norm,1.0,298,129
model77,mdl177_v1_400_yoychgda,MATRIX,Year-over-year change in leverage: difference between most recent quarterly total liabilities as a percentage of total assets and the same percentage one year ago,1.0,473,102
model77,mdl177_valanalystmodel_qva_alertrank,MATRIX,Alert Rank,1.0,62,31
model77,mdl177_valanalystmodel_qva_balsht,MATRIX,Rank of balance sheet strength (cash and equivalents relative to market capitalization),1.0,104,47
model77,mdl177_valanalystmodel_qva_capexdep,MATRIX,Capex to Depreciation Rank,1.0,144,91
model77,mdl177_valanalystmodel_qva_cashflow,MATRIX,Rank of cash flow strength (free cash flow relative to market capitalization),1.0,118,72
model77,mdl177_valanalystmodel_qva_chgacc,MATRIX,Change in Net Op Working Capital Rank,1.0,434,162
model77,mdl177_valanalystmodel_qva_chgato,MATRIX,Change in Asset Turnover Rank,1.0,58,32
model77,mdl177_valanalystmodel_qva_chginv,MATRIX,Change in Inventory Rank,1.0,232,51
model77,mdl177_valanalystmodel_qva_composite,MATRIX,Composite rank integrating multiple Value Analyst factors,1.0,196,79
model77,mdl177_valanalystmodel_qva_earnquality,MATRIX,Rank of earnings quality or stability,1.0,104,46
model77,mdl177_valanalystmodel_qva_earnval,MATRIX,Earnings Valuation Rank,1.0,61,32
model77,mdl177_valanalystmodel_qva_epmodule,MATRIX,Earnings Cyclicality Rank,1.0,145,86
model77,mdl177_valanalystmodel_qva_finstmt,MATRIX,Financial Statement Rank,1.0,176,93
model77,mdl177_valanalystmodel_qva_incstmt,MATRIX,Income Stmt Rank,1.0,352,167
model77,mdl177_valanalystmodel_qva_invsentiment,MATRIX,Investor Sentiment Rank,1.0,76,29
model77,mdl177_valanalystmodel_qva_mgtsignaling,MATRIX,Management Signaling Rank,1.0,35,27
model77,mdl177_valanalystmodel_qva_pegy,MATRIX,Rank based on PEGY metric (Price/Earnings/Growth/Yield),1.0,86,31
model77,mdl177_valanalystmodel_qva_shortfall,MATRIX,Rank related to earnings shortfalls (occurrence/size),1.0,345,128
model77,mdl177_valanalystmodel_qva_valuation,MATRIX,Valuation Rank,1.0,59,35
model77,mdl177_valanalystmodel_qva_yoychgdebt,MATRIX,Rank based on year-over-year change in debt issuance,1.0,145,39
model77,mdl177_valanalystmodel_qva_yoychgshares,MATRIX,Rank based on year-over-year change in shares outstanding,1.0,28,22
model77,mdl177_valueanalystmodel_qva_alertrank,MATRIX,Alert Rank,1.0,84,49
model77,mdl177_valueanalystmodel_qva_alertrank_alt,MATRIX,Alert Rank,1.0,64,37
model77,mdl177_valueanalystmodel_qva_balsht,MATRIX,"Rank of balance sheet strength, likely cash & equivalents to market cap",0.9693,55,37
model77,mdl177_valueanalystmodel_qva_balsht_alt,MATRIX,"Rank of balance sheet strength, typically cash and equivalents to market capitalization",1.0,31,23
model77,mdl177_valueanalystmodel_qva_capexdep,MATRIX,Rank of ratio of capital expenditures to depreciation for the stock,0.9671,58,29
model77,mdl177_valueanalystmodel_qva_capexdep_alt,MATRIX,Rank based on the ratio of capital expenditures to depreciation,0.9739,76,33
model77,mdl177_valueanalystmodel_qva_cashflow,MATRIX,Rank of free cash flow relative to market cap for the stock,0.9305,104,52
model77,mdl177_valueanalystmodel_qva_cashflow_alt,MATRIX,Rank based on free cash flow relative to market capitalization,0.9615,149,64
model77,mdl177_valueanalystmodel_qva_chgacc,MATRIX,Rank of change in net operating working capital for the stock,0.8076,726,202
model77,mdl177_valueanalystmodel_qva_chgacc_alt,MATRIX,Rank of change in net operating working capital for a stock compared to peers,0.8143,882,157
model77,mdl177_valueanalystmodel_qva_chgato,MATRIX,Rank of the change in asset turnover for a stock compared to peers,0.9945,56,26
model77,mdl177_valueanalystmodel_qva_chgato_alt,MATRIX,"Rank of change in asset turnover, indicating shifts in efficiency of asset utilization",0.9963,60,26
model77,mdl177_valueanalystmodel_qva_chginv,MATRIX,Rank of change in inventory levels for the stock,0.9006,58,36
model77,mdl177_valueanalystmodel_qva_chginv_alt,MATRIX,Rank based on the change in inventory levels relative to other companies,0.901,64,24
model77,mdl177_valueanalystmodel_qva_composite,MATRIX,Overall composite rank aggregating Value Analyst factors for the stock,1.0,248,103
model77,mdl177_valueanalystmodel_qva_composite_alt,MATRIX,Overall composite rank summarizing multiple Value Analyst signals for a stock,1.0,312,142
model77,mdl177_valueanalystmodel_qva_earnquality,MATRIX,Rank of the quality or sustainability of earnings,1.0,121,38
model77,mdl177_valueanalystmodel_qva_earnquality_alt,MATRIX,"Rank of earnings quality, reflecting the reliability and sustainability of reported earnings",1.0,76,30
model77,mdl177_valueanalystmodel_qva_earnval,MATRIX,"Rank of earnings valuation, likely earnings yield or related valuation metric",1.0,53,25
model77,mdl177_valueanalystmodel_qva_earnval_alt,MATRIX,Rank based on earnings valuation metrics for the stock,1.0,59,29
model77,mdl177_valueanalystmodel_qva_epmodule,MATRIX,Rank of earnings cyclicality measures for the stock,0.9984,132,99
model77,mdl177_valueanalystmodel_qva_epmodule_alt,MATRIX,"Rank of cyclicality measures of a company’s earnings, indicating earnings stability or volatility",1.0,224,127
model77,mdl177_valueanalystmodel_qva_finstmt,MATRIX,Rank based on composite assessment of financial statements,0.9876,143,84
model77,mdl177_valueanalystmodel_qva_finstmt_alt,MATRIX,Rank based on a composite of multiple financial statement metrics,0.9919,100,78
model77,mdl177_valueanalystmodel_qva_incstmt,MATRIX,Rank based on operating income to enterprise value from income statement,0.9719,176,68
model77,mdl177_valueanalystmodel_qva_incstmt_alt,MATRIX,Rank based on a key income statement metric (operating income to enterprise value) compared to other stocks,0.9775,223,81
model77,mdl177_valueanalystmodel_qva_invsentiment,MATRIX,Rank of investor sentiment related to the stock,0.9994,43,23
model77,mdl177_valueanalystmodel_qva_invsentiment_alt,MATRIX,Rank reflecting investor sentiment signals for the stock,1.0,43,20
model77,mdl177_valueanalystmodel_qva_mgtsignaling,MATRIX,"Rank of management signaling behaviors, such as insider buying/selling",1.0,53,25
model77,mdl177_valueanalystmodel_qva_mgtsignaling_alt,MATRIX,"Rank based on management signaling signals (e.g., insider trading, guidance changes)",1.0,45,17
model77,mdl177_valueanalystmodel_qva_pegy,MATRIX,"Rank based on PEGY (Price/Earnings to Growth & Yield), a valuation metric",1.0,87,34
model77,mdl177_valueanalystmodel_qva_pegy_alt,MATRIX,"Rank based on Price/Earnings to Growth and Yield, combining valuation, growth, and yield metrics",1.0,110,26
model77,mdl177_valueanalystmodel_qva_shortfall,MATRIX,Rank of earnings shortfall compared to expectations or historical norms,0.9789,197,106
model77,mdl177_valueanalystmodel_qva_shortfall_alt,MATRIX,Rank reflecting the degree to which earnings fall short of expectations or guidance,0.9839,258,122
model77,mdl177_valueanalystmodel_qva_valuation,MATRIX,Rank of the stock's valuation metrics relative to the universe,1.0,70,42
model77,mdl177_valueanalystmodel_qva_valuation_alt,MATRIX,"Rank based on valuation metrics, such as book ratios and cash flow multiples",1.0,79,53
model77,mdl177_valueanalystmodel_qva_yoychgdebt,MATRIX,Rank of year-over-year change in debt issuance for the stock,0.9968,29,15
model77,mdl177_valueanalystmodel_qva_yoychgdebt_alt,MATRIX,"Rank of year-over-year change in debt issuance, showing how much new debt a company has taken on",0.9985,45,22
model77,mdl177_valueanalystmodel_qva_yoychgshares,MATRIX,Rank of year-over-year change in shares outstanding for the stock,0.9995,24,16
model77,mdl177_valueanalystmodel_qva_yoychgshares_alt,MATRIX,Rank based on year-over-year change in shares outstanding,1.0,44,25
model77,mdl177_valuemomemtummodel_earningsexpectationmodule,MATRIX,"Module capturing factors related to analyst or market expectations of future earnings, including consensus forecasts and changes",1.0,230,75
model77,mdl177_valuemomemtummodel_earningspricelinkmodule,MATRIX,Earnings-Price Link Module,1.0,69,55
model77,mdl177_valuemomemtummodel_earningsqualitymodule,MATRIX,"Module assessing the quality or sustainability of reported earnings, examining accruals, cash flow alignment, and persistence of profits",1.0,50,34
model77,mdl177_valuemomemtummodel_earningsvaluationmodule,MATRIX,"Module comprising signals that measure valuation based on earnings, such as price-to-earnings or earnings yield ratios",1.0,120,81
model77,mdl177_valuemomemtummodel_financialstatementmodule,MATRIX,"Module containing factors or signals derived from financial statements such as balance sheet, income statement, and cash flow statement",1.0,105,45
model77,mdl177_valuemomemtummodel_investorsentimentmodule,MATRIX,"Module representing signals that capture investor sentiment, such as relative performance, short interest, analyst upgrades/downgrades, or flow data",1.0,34,20
model77,mdl177_valuemomemtummodel_managementsignalingmodule,MATRIX,"Module containing signals derived from management actions that may signal future prospects, such as insider trades, guidance, buybacks, or other management communications",1.0,56,26
model77,mdl177_valuemomemtummodel_pricemomentummodule,MATRIX,"Module focused on price momentum signals, reflecting trends or persistence in stock price movements over time",1.0,44,23
model77,mdl177_valuemomemtummodel_reportedearningsmomentummodule,MATRIX,"Module tracking the momentum (trend, change, acceleration) in reported earnings, focusing on recent earnings announcements and their pattern",1.0,296,94
model77,mdl177_valuemomemtummodel_vm_compositesn,MATRIX,Value Momentum Composite SN,1.0,171,103
model77,mdl177_valuemomemtummodel_vma_composite,MATRIX,Primary composite score combining value and momentum modules/signals into a unified ranking for each stock,1.0,277,176
model77,mdl177_vra2_dvm_composite,MATRIX,"Composite score measuring deep value characteristics for US equities, aggregating multiple valuation-related signals such as price-to-book, price-to-earnings, and other fundamental ratios",0.9916,268,77
model77,mdl177_vra2_qma_epsgrwth,MATRIX,"Ranking of earnings per share growth for US equities, representing the relative EPS growth signal among stocks in the universe",0.9686,187,102
model77,mdl177_vra_earningsqualitymodule,MATRIX,"A model-based, composite signal evaluating all aspects of a stock’s earnings quality, integrating various indicators into a single measure reflecting reliability and persistence of earnings",1.0,53,21
model77,mdl177_vra_investorsentimentmodule,MATRIX,Investor Sentiment Module,1.0,38,25
model77,mdl177_vra_managementsignalingmodule,MATRIX,Management Signaling Module,1.0,45,24
model77,mdl177_vra_qma_epsgrwth,MATRIX,"A rank measure of a stock's earnings growth relative to peers, indicating how strong its earnings growth is compared to others in the universe",0.9686,141,67
model77,mdl177_vra_qsa_efficiency,MATRIX,"A quantitative ranking of a stock's fundamental efficiency, summarizing how well the company's financials reflect operational effectiveness and resource utilization",0.9899,277,67
model77,mdl177_vra_qva_earnquality,MATRIX,"A composite rank of earnings quality using multiple metrics such as earnings shortfall and inventory changes, reflecting the reliability and sustainability of reported earnings",1.0,115,56
model77,mdl177_vra_qva_valuation,MATRIX,"A rank summarizing valuation metrics (e.g., price/book, price/earnings) to indicate how attractive a stock's valuation is compared to peers",1.0,128,66
model77,mdl177_vra_surpriseforecastmodule,MATRIX,Surprise Forecaster Module,1.0,301,56
model77,mdl77_2400_chg12msip,MATRIX,"12-Month Change in Short Interest Position: It is defined as the 12-month relative change in short interest position (SIP), where SIP is the number of shares sold short versus total shares outstanding.",0.9404,91,41
model77,mdl77_2400_chg12mtotdebt,MATRIX,"12-Month Change in Total Debt: It is defined as the 12-month relative change in total debt, where total debt is the sum of long-term and short-term debt.",0.9797,47,18
model77,mdl77_2400_chginvavgast,MATRIX,Change in Inventory to Average Assets: It is defined as the 12-month change in the quarterly total inventories scaled by the average of assets at the most recent quarter end and 4 quarters prior.,0.8616,40,9
model77,mdl77_2400_chgqtrepssurp,MATRIX,"Change in Real Earnings Surprise: It is defined as the change in quarterly earnings surprise (Actual EPS - Consensus Estimate EPS), scaled by the most recent closing price.",0.8985,92,29
model77,mdl77_2400_cpgspea2y,MATRIX,"2-Year Ahead EPS Growth Percentage Change: It is defined as a stock's most recent consensus analysts earnings forecast for fiscal year 2 minus the consensus forecast for year 1, divided by the consensus forecast for year 1.",0.9787,45,18
model77,mdl77_2400_ctpmto,MATRIX,The exponentially weighted put-to-call ratio for out-of-the-money options.,0.7943,9,9
model77,mdl77_2400_earnshortfall,MATRIX,"Earnings Shortfall: It is defined as the difference between reported accounting earnings and free cash flow, scaled by average assets.",0.9746,48,17
model77,mdl77_2400_ga,MATRIX,Aggregate Gamma: It is defined as the open interest weighted sum of the gamma for all options associated with a stock.,0.8211,7,7
model77,mdl77_2400_impvol,MATRIX,Implied Volatility: It is defined as the average implied volatility of the nearest-to-expiration at-the-money option contracts.,0.8244,11,7
model77,mdl77_2400_irttmsalesev,MATRIX,Stock's trailing 12-month sales-to-enterprise (SEV) value less the average of the SEVs of all stocks in the same industry deflated by the standard deviation of the SEVs of all stocks in the same relative universe.,0.9702,5,3
model77,mdl77_2400_md,MATRIX,"Distress Measure: It is defined as the financial distress model employed by Campbell, Hilscher, and Szilagyi (2008) and Chen and Zhang (2009).",0.763,13,7
model77,mdl77_2400_pbroeresidual,MATRIX,"Price-to-Book Return-on-Equity Combination (PB-ROE): An adjustment to the classic price-to-book model incorporating firm growth, based on a variation of the model developed by Wilcox and Philips (2005).",0.786,13,8
model77,mdl77_2400_rev3my1std,MATRIX,"The change in a stock's current analysts mean earnings estimate for fiscal year 1 less that of 3 months ago, scaled by the standard deviation of analyst forecasts as of 3 months ago.",0.8833,5,5
model77,mdl77_2400_rev3my2std,MATRIX,"3-M Revision in FY2 EPS Forecasts: Dispersion Relative: It is defined as the change in a stock's current analysts mean earnings estimate for fiscal year 2 less that of three months ago, scaled by the standard deviation of analyst forecasts as of three months ago.",0.8804,58,21
model77,mdl77_2400_rmi,MATRIX,"Volatility Spread: It is defined as the average implied volatility of the nearest-to-expiration at-the-money option contracts, minus the stock's annualized volatility of the previous 21-day log returns.",0.8269,5,5
model77,mdl77_2400_vefcomtt,MATRIX,TTM Operating Cash Flow-to-Enterprise Value: It is defined as the trailing 12-month operating cash flow per share for a stock divided by its per share Enterprise Value.,0.9804,165,85
model77,mdl77_2400_yen,MATRIX,"Normalized Earnings Yield: It is defined as the average of three normalized earnings calculated by ROE, NPM, and EPS FY2, scaled by price.",0.9346,93,38
model77,mdl77_25rel5ycoreepsp,MATRIX,5-yr Relative TTM Core Earnings-to-Price: It is defined as a stock's current trailing 12-month core earnings-to-price ratio (CoreEP) minus the average of the CoreEPs in the last 60 months scaled by the standard deviation of the CoreEPs over the same period.,0.6991,4,4
model77,mdl77_25saleicap,MATRIX,The trailing 12-month total revenues divided by the average of the invested capital in the same period.,0.9602,78,16
model77,mdl77_25yearrelativevaluefactor_rel5ybp,MATRIX,5-yr Relative Book-to-Market: It is defined as a stock's current book-to-market ratio (BP) minus the average of the BPs in the last 60 months scaled by the standard deviation of the BPs over the same period.,0.7966,24,20
model77,mdl77_25yearrelativevaluefactor_rel5ycfp,MATRIX,5-yr Relative TTM Cash Flow-to-Price: It is defined as a stock's current trailing 12-month cash flow-to-price ratio (CFP) minus the average of the CFPs in the last 60 months scaled by the standard deviation of the CFPs over the same period.,0.7257,6,5
model77,mdl77_25yearrelativevaluefactor_rel5ydivp,MATRIX,5-yr Relative TTM Dividend Yield: It is defined as a stock's current dividend yield (DivYield) minus the average of the DivYields in the last 60 months scaled by the standard deviation of the DivYields over the same period.,0.4986,1,1
model77,mdl77_25yearrelativevaluefactor_rel5yebitdap,MATRIX,"5-yr Relative TTM EBITDA-to-Price: It is defined as a stock's current trailing 12-month EBITDA per share-to-price ratio (EBITDAP) minus the average of the EBITDAPs in the last 60 months, scaled by the standard deviation of the EBITDAPs over the same period.",0.5921,7,6
model77,mdl77_25yearrelativevaluefactor_rel5yep,MATRIX,5-yr Relative TTM Earnings-to-Price: It is defined as a stock's current trailing 12-month earnings per share before extra items-to-price ratio (EP) minus the average of the EPs in the last 60 months scaled by the standard deviation of the EPs over the same period.,0.6898,4,2
model77,mdl77_25yearrelativevaluefactor_rel5yfcfp,MATRIX,5-yr Relative TTM Free Cash Flow-to-Price: It is defined as a stock's current trailing 12-month free cash flow-to-price ratio (FCFP) minus the average of the FCFPs in the last 60 months scaled by the standard deviation of the FCFPs over the same period.,0.6287,5,5
model77,mdl77_25yearrelativevaluefactor_rel5yocfp,MATRIX,5-yr Relative TTM Oper Cash Flow-to-Price: It is defined as a stock's current trailing 12-month operating cash flow-to-price ratio (OCFP) minus the average of the OCFPs in the last 60 months scaled by the standard deviation of the OCFPs over the same period.,0.6448,10,10
model77,mdl77_25yearrelativevaluefactor_rel5ysp,MATRIX,5-Yr Relative TTM Sales-to-Price: It is defined as a stock's current trailing 12-month sales-to-price ratio (SP) minus the average of the SPs in the last 60 months scaled by the standard deviation of the SPs over the same period.,0.7106,16,15
model77,mdl77_2_dvm_composite,MATRIX,Score based on a strategy that selects for stocks in a universe of stocks by comparing different financial metrics as a ratio.,0.9364,5,3
model77,mdl77_2_htwrgspe_amq,MATRIX,"Earnings Growth Rank: It is defined as the one-quarter change in a stock's trailing twelve-month earnings per share, scaled by its recent closing stock price (E/P).",0.9391,10,10
model77,mdl77_2ad,MATRIX,Total Debt to Total Assets: It is defined as the most recently reported total debt divided by total assets.,0.4423,1,1
model77,mdl77_2adverint,MATRIX,Advertising Intensity: It is defined as a stock's advertising expense in the last fiscal year divided by last fiscal year's sales.,0.6385,1,1
model77,mdl77_2am_amv,MATRIX,"Momentum Analyst II: This model is composed of 40% Price Momentum, 30% Fundamental Growth, 20% Reported Earnings Momentum, 10% Earnings Expectations.",0.9965,14,8
model77,mdl77_2amv,MATRIX,Score based on the equal-weighted average of the Momentum Analyst and Value Analyst ranks,0.9965,12,10
model77,mdl77_2av_amv,MATRIX,"Value Analyst II: This model is composed of 30% Financial Statement Valuation, 30% Earnings Quality, 20% Earnings Valuation, 10% Investor Sentiment, and 10% Management Signaling.",0.9965,52,15
model77,mdl77_2capacq,MATRIX,Capital Acquisition Ratio: It is defined as the trailing 12-month operating cash flow less the trailing 12-month cash dividends and then divided by the total expenditures in the same period.,0.9204,3,1
model77,mdl77_2capdistp,MATRIX,"The sum of trailing 1-year dividends for every share and the estimated trailing 1-year stock issued for each share, which is scaled by price.",0.9031,5,2
model77,mdl77_2ccacw,MATRIX,Working Capital Accruals: It equals to: Increase in Accounts Receivables + Increase in Inventory + Decrease in Accounts Payable and Accrued Liabilities + Decrease in Accrued Income Taxes + Increase (Decrease) in Assets (Liabilities).,0.3426,2,2
model77,mdl77_2chgreccast,MATRIX,YOY Chg in Acct Receivable to Current Assets: It is defined as the percent change in the most recent quarterly reported accounts receivable to current assets ratio from the ratio for the same quarter one year ago.,0.3602,1,1
model77,mdl77_2cusip_sedol,MATRIX,Unix modification time of raw file,0.4554,1,1
model77,mdl77_2deepvaluefactor_apemtt,MATRIX,An indicator that standardizes and compares relative share price between time periods and among companies.,0.9742,5,2
model77,mdl77_2deepvaluefactor_bpemtt,MATRIX,The company's performance in trailing 1-year before taking into account non-recurring gain or loss. Stock divided by its month-end trading price.,0.9864,9,2
model77,mdl77_2deepvaluefactor_cashp,MATRIX,Cash-to-Price: It is defined as the most recently reported cash and equivalents per share of a company divided by trading price.,0.9109,1,1
model77,mdl77_2deepvaluefactor_cashsev,MATRIX,Cash to Enterprise Value: It is defined as the total cash & equivalents divided by the sum of the market value of common equity and book value of long-term debt.,0.9086,122,48
model77,mdl77_2deepvaluefactor_coreepsp,MATRIX,"TTM Core Earnings-to-Price: It is defined as the trailing 12-month earnings per share from operations for a stock deflated by its trading price. This item excludes the cumulative effect of accounting change, discounted operations, extraordinary items, and special items.",0.9835,7,5
model77,mdl77_2deepvaluefactor_curep,MATRIX,Current Earnings Yield: It is defined as the sum of the most recently reported 3 quarters EPS and analysts' consensus earnings estimate for the current quarter divided by its price.,0.9422,90,32
model77,mdl77_2deepvaluefactor_divyield,MATRIX,TTM Dividend Yield: It is defined as the trailing 12-month dividends per share for a stock divided by its month-end trading price.,0.9209,2,2
