dataset,field_id,type,description,coverage,alphaCount,userCount
news12,nws12_mainz_peratio,VECTOR,Reported price-to-earnings ratio for the calendar day of the session,0.7661,38,23
news12,nws12_mainz_postvwap,VECTOR,Post session volume weighted average price,0.8724,12,12
news12,nws12_mainz_prev_vol,VECTOR,Previous day's session volume,0.9733,693,373
news12,nws12_mainz_prevclose,VECTOR,Previous trading day's close price,0.9733,50,28
news12,nws12_mainz_prevday,VECTOR,Percent change between the previous day's open and close,0.9733,50,25
news12,nws12_mainz_prevwap,VECTOR,Pre session volume weighted average price,0.7505,92,79
news12,nws12_mainz_provider,VECTOR,index of name of the news provider,0.9741,85,63
news12,nws12_mainz_range,VECTOR,Session High Price - Session Low Price) / Session Low Price.,0.9733,121,51
news12,nws12_mainz_rangeamt,VECTOR,Session High Price - Session Low Price,0.9733,26,13
news12,nws12_mainz_rangestddev,VECTOR,"(RangeAmt-AvgRange)/RangeStdDev, where AvgRange is the average of the daily range, and RangeStdDev is one standard deviation for the daily range, both for 30 calendar days",0.9691,132,78
news12,nws12_mainz_reportsess,VECTOR,Index of Session on which the spreadsheet is reporting,0.9741,20,16
news12,nws12_mainz_result1,VECTOR,Percent change between the price at the time of the news release and the price at the close of the session,0.9733,57,21
news12,nws12_mainz_result2,VECTOR,Percent change between the price at the time of the news release to the price at the close of the session,0.9733,39,24
news12,nws12_mainz_result_vs_index,VECTOR,((EODClose - TONLast) / TONLast) - ((SPYClose - SPYLast) / SPYLast),0.9733,98,35
news12,nws12_mainz_short_interest,VECTOR,Total number of shares sold short divided by total number of shares outstanding,0.8632,374,300
news12,nws12_mainz_sl,VECTOR,Whether a long or short position would have been more advantageous: If (EODHigh - Last) > (Last - EODLow) Then LS = 1; If (EODHigh - Last) = (Last - EODLow) Then LS = 0; If (EODHigh - Last) < (Last - EODLow) Then LS = -1.,0.9741,110,46
news12,nws12_mainz_spyclose,VECTOR,Price of SPY at close of session,0.9733,90,41
news12,nws12_mainz_spylast,VECTOR,Last Price of the SPY at the time of the news,0.9734,84,29
news12,nws12_mainz_tonhigh,VECTOR,Highest price reached during the session before the time of news,0.9733,55,34
news12,nws12_mainz_tonlast,VECTOR,Price at the time of news,0.9733,118,61
news12,nws12_mainz_tonlow,VECTOR,Lowest price reached during the session before the time of the news,0.9733,68,49
news12,nws12_mainz_vol_ratio,VECTOR,Curr_Vol / Mov_Vol,0.9712,339,111
news12,nws12_mainz_volstddev,VECTOR,"(CurrentVolume - AvgVol)/VolStDev, where AvgVol is the average of the daily volume, and VolStdDev is one standard deviation for the daily volume, both for 30 calendar days",0.9692,74,43
news12,nws12_prez_01l,VECTOR,Number of minutes that elapsed before price went up 10 percentage points,0.9199,980,511
news12,nws12_prez_01p,VECTOR,The minimum of L or S above for 10-minute bucket,0.9199,65,41
news12,nws12_prez_01s,VECTOR,Number of minutes that elapsed before price went down 10 percentage points,0.9199,160,82
news12,nws12_prez_02l,VECTOR,Number of minutes that elapsed before price went up 20 percentage points,0.9199,65,17
news12,nws12_prez_02p,VECTOR,The minimum of L or S above for 20-minute bucket,0.9199,37,19
news12,nws12_prez_02s,VECTOR,Number of minutes that elapsed before price went down 20 percentage points,0.9199,18,17
news12,nws12_prez_10_min,VECTOR,The percent change in price in the first 10 minutes following the news release,0.5054,26,20
news12,nws12_prez_120_min,VECTOR,The percent change in price in the first 120 minutes following the news release,0.6298,40,36
news12,nws12_prez_1_minute,VECTOR,The percent change in price in the first minute following the news release,0.4144,37,35
news12,nws12_prez_1l,VECTOR,Number of minutes that elapsed before price went up 1 percentage point,0.9199,138,110
news12,nws12_prez_1p,VECTOR,The minimum of L or S above for 1-minute bucket,0.9199,507,267
news12,nws12_prez_1s,VECTOR,Number of minutes that elapsed before price went down 1 percentage point,0.9199,97,77
news12,nws12_prez_2l,VECTOR,Number of minutes that elapsed before price went up 2 percentage points,0.9199,123,78
news12,nws12_prez_2p,VECTOR,The minimum of L or S above for 2-minute bucket,0.9199,31,21
news12,nws12_prez_2s,VECTOR,Number of minutes that elapsed before price went down 2 percentage points,0.9199,82,60
news12,nws12_prez_30_min,VECTOR,The percent change in price in the first 30 minutes following the news release,0.5682,111,105
news12,nws12_prez_30_seconds,VECTOR,The percent change in price in the 30 seconds following the news release,0.3712,53,36
news12,nws12_prez_3l,VECTOR,Number of minutes that elapsed before price went up 3 percentage points,0.9199,93,44
news12,nws12_prez_3p,VECTOR,The minimum of L or S above for 3-minute bucket,0.9199,50,35
news12,nws12_prez_3s,VECTOR,Number of minutes that elapsed before price went down 3 percentage points,0.9199,60,40
news12,nws12_prez_41rta,VECTOR,Fourteen-day Average True Range,0.9123,37,20
news12,nws12_prez_4l,VECTOR,Number of minutes that elapsed before price went up 4 percentage points,0.9199,2082,1312
news12,nws12_prez_4p,VECTOR,The minimum of L or S above for 4-minute bucket,0.9199,806,426
news12,nws12_prez_4s,VECTOR,Number of minutes that elapsed before price went down 4 percentage points,0.9199,519,216
news12,nws12_prez_57l,VECTOR,Number of minutes that elapsed before price went up 7.5 percentage points,0.9199,1282,722
news12,nws12_prez_57p,VECTOR,The minimum of L or S above for 7.5-minute bucket,0.9199,1950,940
news12,nws12_prez_57s,VECTOR,Number of minutes that elapsed before price went down 7.5 percentage points,0.9199,451,355
news12,nws12_prez_5_min,VECTOR,The percent change in price in the first 5 minutes following the news release,0.4733,43,28
news12,nws12_prez_5l,VECTOR,Number of minutes that elapsed before price went up 5 percentage points,0.9199,420,208
news12,nws12_prez_5p,VECTOR,The minimum of L or S above for 5-minute bucket,0.9199,614,451
news12,nws12_prez_5s,VECTOR,Number of minutes that elapsed before price went down 5 percentage points,0.9199,112,65
news12,nws12_prez_60_min,VECTOR,The percent change in price in the first 60 minutes following the news release,0.606,24,17
news12,nws12_prez_90_min,VECTOR,The percent change in price in the first 90 minutes following the news release,0.6251,44,40
news12,nws12_prez_allticks,VECTOR,Total number of ticks for the trading day,0.9199,350,210
news12,nws12_prez_allvwap,VECTOR,Volume weighted average price of all sessions,0.9175,74,23
news12,nws12_prez_atrratio,VECTOR,Ratio of Today Range to 20-day average true range,0.7686,68,45
news12,nws12_prez_close_vol,VECTOR,Main close volume,0.9093,84,58
news12,nws12_prez_curr_vol,VECTOR,Current day's session volume,0.7742,71,60
news12,nws12_prez_dayopen,VECTOR,Price at the session open,0.7742,37,18
news12,nws12_prez_div_y,VECTOR,Annual yield,0.4445,12,8
news12,nws12_prez_eodclose,VECTOR,Close price of the session,0.7742,22,17
news12,nws12_prez_eodhigh,VECTOR,Highest price reached between the time of news and the end of the session,0.7728,25,22
news12,nws12_prez_eodlow,VECTOR,Lowest price reached between the time of news and the end of the session.,0.7728,28,20
news12,nws12_prez_eodvwap,VECTOR,Volume-weighted average price between the time of news and the end of the session,0.7694,23,17
news12,nws12_prez_epsactual,VECTOR,The actual Earnings Per Share value that was conveyed by the news release,0.7585,97,74
news12,nws12_prez_highexcstddev,VECTOR,"(EODHigh - TONLast)/StdDev, where StdDev is one standard deviation for the close price for 30 calendar days",0.7687,40,30
news12,nws12_prez_lowexcstddev,VECTOR,"(TONLast - EODLow)/StdDev, where StdDev is one standard deviation for the close price for 30 calendar days",0.7687,253,149
news12,nws12_prez_mainvwap,VECTOR,Main session volume-weighted average price,0.9112,65,31
news12,nws12_prez_maxdnamt,VECTOR,The price at the time of the news minus the after the news low,0.7728,50,22
news12,nws12_prez_maxdown,VECTOR,Percent change from the price at the time of the news to the after the news low,0.7728,74,48
news12,nws12_prez_maxup,VECTOR,Percent change from the price at the time of the news to the after the news high,0.7728,43,23
news12,nws12_prez_maxupamt,VECTOR,The after-the-news high minus the price at the time of the news,0.7728,21,12
news12,nws12_prez_mktcap,VECTOR,Reported market capitalization for the calendar day of the session,0.9161,84,52
news12,nws12_prez_mov_vol,VECTOR,30-day moving average session volume,0.9123,693,331
news12,nws12_prez_newrecord,VECTOR,Tracks whether the news is the first instance or a duplicate,0.9199,98,51
news12,nws12_prez_newssess,VECTOR,Index of session in which the news was reported,0.9199,118,58
news12,nws12_prez_open_vol,VECTOR,Main open volume,0.9111,52,45
news12,nws12_prez_opengap,VECTOR,(DayOpen - PrevClose) / PrevClose.,0.9199,84,46
news12,nws12_prez_peratio,VECTOR,Reported price to earnings ratio for the calendar day of the session,0.7168,53,30
news12,nws12_prez_postvwap,VECTOR,Post-session volume-weighted average price,0.7005,26,19
news12,nws12_prez_prev_vol,VECTOR,Previous day's session volume,0.7855,214,188
news12,nws12_prez_prevclose,VECTOR,Previous trading day's close price,0.9172,48,26
news12,nws12_prez_prevday,VECTOR,Percent change between the previous day's open and close,0.9175,148,94
news12,nws12_prez_prevwap,VECTOR,Pre-session volume weighted average price,0.7739,15,12
news12,nws12_prez_provider,VECTOR,index of name of the news provider,0.9199,565,261
news12,nws12_prez_range,VECTOR,Session High Price - Session Low Price) / Session Low Price.,0.7728,57,31
news12,nws12_prez_rangeamt,VECTOR,Session High Price - Session Low Price,0.7728,51,29
news12,nws12_prez_rangestddev,VECTOR,"(RangeAmt-AvgRange)/RangeStdDev, where AvgRange is the average of the daily range, and RangeStdDev is one standard deviation for the daily range, both for 30 calendar days",0.7168,31,23
news12,nws12_prez_reportsess,VECTOR,Index of Session on which the spreadsheet is reporting,0.9199,78,38
news12,nws12_prez_result1,VECTOR,Percent change between the price at the time of the news release to the price at the close of the session,0.7742,74,57
news12,nws12_prez_result2,VECTOR,Percent change between the price at the time of the news release to the price at the close of the session,0.7742,367,272
news12,nws12_prez_result_vs_index,VECTOR,((EODClose - TONLast) / TONLast) - ((SPYClose - SPYLast) / SPYLast),0.7742,69,45
news12,nws12_prez_short_interest,VECTOR,Total number of shares sold short divided by total number of shares outstanding,0.8116,471,354
news12,nws12_prez_sl,VECTOR,Whether a long or short position would have been more advantageous: If (EODHigh - Last) > (Last - EODLow) Then LS = 1; If (EODHigh - Last) = (Last - EODLow) Then LS = 0; If (EODHigh - Last) < (Last - EODLow) Then LS = -1.,0.9199,123,68
news12,nws12_prez_spyclose,VECTOR,Price of SPY at the close of the session,0.7742,87,66
news12,nws12_prez_spylast,VECTOR,Last Price of the SPY at the time of the news,0.7747,156,73
news12,nws12_prez_tonhigh,VECTOR,Highest price reached during the session before the time of the news,0.7742,23,16
news12,nws12_prez_tonlast,VECTOR,Price at the time of news,0.7742,24,16
news12,nws12_prez_tonlow,VECTOR,Lowest price reached during the session before the time of the news,0.7742,21,18
news12,nws12_prez_vol_ratio,VECTOR,Curr_Vol / Mov_Vol,0.7809,62,43
news12,nws12_prez_volstddev,VECTOR,"(CurrentVolume - AvgVol)/VolStDev, where AvgVol is the average of the daily volume, and VolStdDev is one standard deviation for the daily volume, both for 30 calendar days",0.7692,196,98
news12,one_minute_price_change_pct,VECTOR,Percent price change in the first minute after news release.,0.6933,2,1
news12,one_minute_price_change_pct_2,VECTOR,Return or analytic for the first one-minute interval post-event,1.0,0,0
news12,one_minute_price_change_pct_all,VECTOR,Analytics/statistics from the last 1 minute interval in the session,0.9636,0,0
news12,one_minute_price_change_percent,VECTOR,Percent price change in the first minute after news release.,1.0,0,0
news12,one_minute_price_change_percent_2,VECTOR,"Return, price, or analytic data for the 1 minute after the news event",0.6933,0,0
news12,onehundredtwenty_minute_price_change_pct,VECTOR,Percent price change in the first one hundred twenty minutes after news release.,0.8407,0,0
news12,open_gap_percent,VECTOR,"The difference in price between the current day's open and the previous close (gap up or gap down) for the event day, ""All"" session",1.0,1,1
news12,opening_gap_percent,VECTOR,"Percentage gap between market open price and previous close, i.e. (DayOpen - PrevClose)/PrevClose",0.9638,1,1
news12,opening_gap_percent_2,VECTOR,Percentage change from previous close to current open ((DayOpen - PrevClose) / PrevClose),1.0,0,0
news12,opening_gap_percent_3,VECTOR,"(DayOpen - PrevClose) / PrevClose, percent gap at open",0.9638,0,0
news12,opening_gap_percent_3_1555,VECTOR,The percentage difference between the day's opening price and the previous day's closing price,1.0,1,1
news12,opening_price_gap_percent,VECTOR,Price gap between market open and previous close for filter module on Day 1,1.0,0,0
news12,opening_price_of_day_2,VECTOR,Price at the session open,0.9677,0,0
news12,opening_price_of_day_filter,VECTOR,Opening price for the session on event day,0.9677,0,0
news12,opening_session_volume_count,VECTOR,Opening session trading volume,0.3532,0,0
news12,opening_session_volume_pre,VECTOR,Volume traded at the session open,0.9489,3,3
news12,opening_volume,VECTOR,Trading volume at the opening of the main session,0.9489,8,6
news12,optimal_position_indicator,VECTOR,"Whether a long or short position would have been more advantageous; 1 = long, 0 = neutral, -1 = short",1.0,0,0
news12,pct_change_10m_post_news,VECTOR,Percent price change in the 10 minutes after news release.,0.999,0,0
news12,pct_change_10min_post_news,VECTOR,Return or price change in the 10 minutes after the news in after-hours Day 1,0.6351,0,0
news12,pct_change_120m_post_news,VECTOR,"Calculated analytics for the 120-minute window following the event/news for event day (D1), ""All"" session",1.0,0,0
news12,pct_change_120min_post_news,VECTOR,Return or price change in the 120 minutes after the news in after-hours Day 1,0.7514,0,0
news12,pct_change_1m_post_news,VECTOR,"Price, return, or metric measured over the 1-minute window after the event",0.9636,0,0
news12,pct_change_1min_post_news_filter,VECTOR,Percent price change in the first minute after news release (filtered).,0.4711,1,1
news12,pct_change_30m_post_news,VECTOR,Percent price change in the 30 minutes after news release.,1.0,0,0
news12,pct_change_30min_post_news_filter,VECTOR,Percent price change in the first 30 minutes after news release (filtered).,0.7008,0,0
news12,pct_change_30s_post_news,VECTOR,Percent price change in the 30 seconds after news release.,0.9174,0,0
news12,pct_change_5m_post_news,VECTOR,"Price, return, or related metric measured over the 5-minute window after the event",0.9914,0,0
news12,pct_change_5min_post_news,VECTOR,Return or price change in the 5 minutes after the news in after-hours Day 1,0.5851,0,0
news12,pct_change_60m_post_news,VECTOR,"Calculated analytics over the 60-minute window following the event/news on event day, ""All"" session",1.0,0,0
news12,pct_change_60min_post_news_filter,VECTOR,Percent price change in the first 60 minutes after news release (filtered).,0.7309,0,0
news12,pct_change_90m_post_news,VECTOR,Percent price change in the 90 minutes after news release.,1.0,0,0
news12,pct_change_first_minute_post_news_1555,VECTOR,Percent price change in the first minute after a news event.,0.988,0,0
news12,pct_change_five_minute_post_news_1555,VECTOR,Percent price change in the first five minutes following a news release.,1.0,0,0
news12,pct_change_ninety_minute_post_news_1555,VECTOR,Percent price change in the first ninety minutes after a news release.,1.0,0,0
news12,pct_change_one_twenty_minute_post_news_1555,VECTOR,Percent price change in the first 120 minutes after a news event.,1.0,0,0
news12,pct_change_sixty_minute_post_news_1555,VECTOR,Percent price change in the first sixty minutes after a news event.,1.0,1,1
news12,pct_change_ten_minute_post_news_1555,VECTOR,Percent price change in the first ten minutes after a news event.,1.0,1,1
news12,pct_change_thirty_minute_post_news_1555,VECTOR,Percent price change in the first thirty minutes after a news release.,1.0,0,0
news12,percent_price_change_120_minutes_post_news,VECTOR,Analytics/statistics from the last 120 minutes interval in the session,1.0,0,0
news12,percent_price_change_30_seconds_post_news,VECTOR,Price or return data over the last 30 seconds on day 1 in 'All Filter' module,0.9174,0,0
news12,percent_price_change_90_minutes_post_news,VECTOR,Percent change in price during the 90 minutes after the news release.,1.0,0,0
news12,performance_vs_benchmark,VECTOR,"Difference in stock move/return compared to market benchmark index (e.g., SPY) for the session",1.0,0,0
news12,performance_vs_benchmark_pre,VECTOR,Difference between the stock’s return from news to end-of-day and the SPY index return in the same period,0.9449,0,0
news12,position_advantage_flag,VECTOR,Indicator showing whether long or short position would have been more advantageous,1.0,0,0
news12,pre_event_high_price,VECTOR,Highest price achieved during the session before the time the news was released on Day 1 after-hours,0.9677,0,0
news12,pre_event_low_price,VECTOR,Lowest price reached during session before the news event,1.0,0,0
news12,pre_market_vwap_2,VECTOR,"Volume Weighted Average Price prior to the event window (pre-trade or pre-market) for the record on event day, ""All"" session",0.9372,0,0
news12,pre_market_vwap_3,VECTOR,Volume-weighted average price for trades before the news event in the pre-market session,0.9439,0,0
news12,pre_news_high_price,VECTOR,Highest price reached during the session before the time of news,1.0,0,0
news12,pre_news_high_price_afterhours,VECTOR,Highest price reached during the session before the time of news,0.9677,0,0
news12,pre_news_low_price,VECTOR,Lowest price reached before the time of the news during the session,1.0,0,0
news12,pre_news_session_high,VECTOR,Highest price reached during the session before the time of news,0.9449,0,0
news12,pre_news_session_high_price,VECTOR,Highest price reached before the time of the news event.,1.0,7,2
news12,pre_news_session_low,VECTOR,Lowest price reached during the session before the time of the news,0.9449,0,0
news12,pre_session_closing_price,VECTOR,Close price of the session,0.9449,0,0
news12,pre_session_range_to_atr_ratio,VECTOR,Ratio of pre-market session price range to 20-day average true range.,0.937,0,0
news12,pre_session_vwap_all,VECTOR,Pre-market Volume Weighted Average Price for the session,0.9372,0,0
news12,premarket_volume_weighted_avg_price,VECTOR,Volume Weighted Average Price before the session begins,0.314,0,0
news12,prev_day_open_close_pct_change,VECTOR,Percent change between the previous day's open and close prices,0.967,0,0
news12,prev_day_pct_change,VECTOR,"Previous day's price, volume, or related metric for contextual comparison",1.0,0,0
news12,previous_close_price,VECTOR,Previous day’s closing price of the security,1.0,0,0
news12,previous_closing_price_2,VECTOR,Previous trading day’s closing price,0.963,0,0
news12,previous_closing_price_3,VECTOR,Previous trading day's close price,0.963,0,0
news12,previous_closing_price_3_1555,VECTOR,Previous trading day's closing price,1.0,0,0
news12,previous_closing_price_value,VECTOR,Closing price of the previous trading day,1.0,0,0
news12,previous_day_open_close_change_pct,VECTOR,Percent price change between the previous day's open and close,0.9633,3,3
news12,previous_day_open_close_change_pct_all,VECTOR,Value (price or volume) from the previous day in the session,1.0,0,0
news12,previous_day_percent_change,VECTOR,Percent change between the previous day's open and close,0.9633,1,1
news12,previous_day_percent_change_2_1555,VECTOR,Percent change between previous day's open and close price,1.0,0,0
news12,previous_day_price_change_percent,VECTOR,Percent change between the previous day's open and close,1.0,0,0
news12,previous_day_trading_volume,VECTOR,Trading volume of the previous trading session/day for the relevant stock,0.8745,4,4
news12,previous_day_trading_volume_2,VECTOR,Previous day's session volume,1.0,3,3
news12,previous_day_trading_volume_3,VECTOR,Previous day's trading volume for the asset in the session,1.0,1,1
news12,previous_day_volume,VECTOR,Previous day’s trading volume for the security,1.0,1,1
news12,previous_day_volume_2,VECTOR,Previous day's session trading volume,0.8745,3,3
news12,previous_day_volume_2_1555,VECTOR,Trading volume for the previous day's session,1.0,0,0
news12,previous_day_volume_count,VECTOR,Trading volume of the previous day’s main session,1.0,2,2
news12,previous_session_closing_price,VECTOR,Previous day's closing price for the stock in day 1 'All Filter',1.0,1,1
news12,price_at_event_time,VECTOR,"Price of the stock at the exact time the news was released in the after-hours session, Day 1",0.9677,0,0
news12,price_at_event_time_pre,VECTOR,Price at the time of news,0.9449,0,0
news12,price_at_news_time,VECTOR,Price at the time of news release.,1.0,1,1
news12,price_at_news_time_2,VECTOR,Price at the time of news,0.9449,1,1
news12,price_at_news_time_4_1555,VECTOR,Price at the time of the news event arrival,1.0,0,0
news12,price_at_time_of_news_release,VECTOR,"Last value for Time Of News (TON), e.g., last traded price or technical objective at event time",1.0,0,0
news12,price_earnings_ratio,VECTOR,Price-to-Earnings Ratio for the equity on Day 1,0.7648,0,0
news12,price_earnings_ratio_pre_session,VECTOR,Reported price-to-earnings ratio for the stock for the calendar day of the pre-market session,0.7083,0,0
news12,price_range_deviation_std_1555,VECTOR,Z-score of session’s price range compared to 30-day historical average and standard deviation,1.0,1,1
news12,price_range_standard_deviation_2,VECTOR,"Standard deviation of the price range (high-low variation) for the event day (D1), ""All"" session",1.0,0,0
news12,price_range_standard_deviation_3,VECTOR,Standard deviation of price range for the session.,0.9018,0,0
news12,price_range_standard_deviation_4,VECTOR,(RangeAmt minus average range) divided by the standard deviation of daily range over the previous 30 calendar days for the pre-market session,0.9018,0,0
news12,price_to_earnings_ratio_3,VECTOR,Reported price-to-earnings ratio for the calendar day of the session,0.7083,0,0
news12,price_to_earnings_ratio_4,VECTOR,Reported price to earnings ratio for the calendar day of After Hours Day 1 session,0.7132,0,0
news12,price_to_earnings_ratio_5,VECTOR,"Price-to-earnings ratio reported for the stock on the calendar day of the after-hours session, Day 1",0.7132,0,0
news12,price_to_earnings_ratio_6,VECTOR,Price-to-earnings ratio for the entity/event in filter module on Day 1,0.7648,0,0
news12,price_to_earnings_ratio_value,VECTOR,Price-to-earnings ratio for the session day,0.7685,0,0
news12,primary_price_change_pct,VECTOR,First result field for percent price change after news.,0.9677,2,2
news12,primary_price_change_percent_1555,VECTOR,Percent change in price from news release to session close (primary measure).,1.0,0,0
news12,primary_result_value,VECTOR,First result or outcome value for the session.,1.0,0,0
news12,prior_closing_price_2,VECTOR,Previous trading day's close price,0.967,0,0
news12,prior_day_closing_price,VECTOR,Previous trading day's closing price,1.0,0,0
news12,prior_day_open_close_change_pct,VECTOR,Percent change between previous day's open and close,1.0,0,0
news12,prior_day_open_close_pct_change,VECTOR,Percent change between previous day's open and previous day's close,0.967,0,0
news12,prior_day_trading_volume,VECTOR,Previous day's session trading volume,0.9588,2,1
news12,range_to_atr20_ratio,VECTOR,Ratio of today's price range to 20-day average true range.,0.8687,4,2
news12,range_to_atr_ratio,VECTOR,Ratio of today’s price range to 20-day average true range.,1.0,3,3
news12,range_to_atr_ratio_2,VECTOR,Ratio of today's price range to 20-day average true range.,1.0,0,0
news12,relative_performance_vs_benchmark_1555,VECTOR,Stock price change relative to market index change (SPY) from time of news to end of day,1.0,0,0
news12,result_value_1,VECTOR,First result or outcome value for the record.,1.0,0,0
news12,result_value_2,VECTOR,Second result or outcome value for the record.,1.0,0,0
news12,second_minimum_gain_loss_time,VECTOR,The minimum elapsed time among upward or downward moves (L or S) for the 2 minute bucket after the event in the pre-market session,0.6667,2,2
news12,secondary_price_change_pct,VECTOR,Second result field for percent price change after news.,0.9677,3,2
news12,secondary_price_change_percent,VECTOR,Percent change in price from news release to session close (secondary measure).,0.9449,0,0
news12,secondary_price_change_percent_2_1555,VECTOR,Percent change in price from news release to session close (secondary measure).,1.0,0,0
news12,secondary_result_value,VECTOR,Second result or outcome value for the session.,1.0,0,0
news12,session_closing_price,VECTOR,Close price of the session,0.9449,0,0
news12,session_closing_price_3,VECTOR,"Price at the close of the after-hours session, Day 1",0.9677,0,0
news12,session_closing_price_4_1555,VECTOR,Closing price for the stock at the end of the session,1.0,0,0
news12,session_high_after_news,VECTOR,Session high price from time of news until end of market session,0.9427,0,0
news12,session_high_low_price_difference,VECTOR,High-low price range during the filter period on Day 1,1.0,0,0
news12,session_high_post_event,VECTOR,Highest price reached between news time and end of session,0.8727,0,0
news12,session_high_post_news,VECTOR,Highest price reached between the time of news and the session end,0.9427,0,0
news12,session_high_post_news_2_1555,VECTOR,Highest price reached between the time of news and end of session,1.0,0,0
news12,session_low_after_news,VECTOR,Lowest price reached between the time of news and the end of the session,0.9427,0,0
news12,session_low_post_event,VECTOR,"Lowest price reached in the period from time of news until the end of the after-hours session, Day 1",0.8727,0,0
news12,session_low_post_news,VECTOR,Lowest price reached between the time of news and the session end,0.9427,1,1
news12,session_low_post_news_2_1555,VECTOR,Lowest price from the time of news until the end of session,1.0,0,0
news12,session_open_gap_pct,VECTOR,"Percentage difference between session open price and previous close, calculated as (DayOpen - PrevClose) / PrevClose",0.9677,0,0
news12,session_open_gap_pct_filter,VECTOR,Percent gap between the session opening price and previous closing price,0.9677,0,0
news12,session_open_price,VECTOR,Opening price of the security on Day 1,1.0,0,0
news12,session_open_price_all,VECTOR,Opening price (or volume) for the day in the session,1.0,0,0
news12,session_opening_price,VECTOR,Price at the session open,0.9449,0,0
news12,session_opening_price_2,VECTOR,Opening price at the start of the session,1.0,0,0
news12,session_opening_price_3,VECTOR,Price at the session open,0.9449,0,0
news12,session_opening_price_3_1555,VECTOR,Opening price of the session,1.0,0,0
news12,session_opening_price_4,VECTOR,Opening price at the start of the main trading session on Day 1,1.0,0,0
news12,session_opening_volume,VECTOR,Trading volume during opening period in filter module on Day 1,1.0,4,4
news12,session_price_range_2,VECTOR,"The absolute price range (difference between high and low) for the event day (D1) in the ""All"" session",1.0,0,0
news12,session_price_range_3,VECTOR,"(Session high price minus session low price) divided by session low price, for the after-hours session, Day 1",0.8727,0,0
news12,session_price_range_4,VECTOR,Relative difference between session high and session low expressed as (High - Low) / Low,0.9427,0,0
news12,session_price_range_4_1555,VECTOR,"(Session High Price - Session Low Price) / Session Low Price, representing the relative price range for the session",1.0,0,0
news12,session_price_range_amount_2,VECTOR,Difference between session high and session low price (range for the session),0.9427,0,0
news12,session_price_range_amount_3,VECTOR,Difference between session’s high and low prices (session high - session low),1.0,0,0
news12,session_price_range_amt,VECTOR,Intraday price range (difference between high and low prices during the session),1.0,0,0
news12,session_price_range_amt_2,VECTOR,Session high price minus session low price in after-hours Day 1,0.8727,0,0
news12,session_price_range_pct,VECTOR,(Session high price minus session low price) divided by session low price,0.8727,0,0
news12,session_price_range_percent,VECTOR,(Session High Price – Session Low Price) / Session Low Price; relative price range for the session,0.9427,0,0
news12,session_price_range_value,VECTOR,(Session High Price - Session Low Price) divided by Session Low Price for main session,1.0,0,0
news12,session_price_range_value_2,VECTOR,Price high-low range amount for day 1 in 'All Filter',1.0,0,0
news12,session_range_amount,VECTOR,Difference between session high and low price,1.0,0,0
news12,session_range_amount_2,VECTOR,Difference between session high and session low price,0.8727,0,0
news12,session_range_amount_3,VECTOR,Difference between the session's high price and session's low price,0.9427,0,0
news12,session_range_amount_3_1555,VECTOR,Difference between the session’s high price and session’s low price,1.0,0,0
news12,session_range_standard_deviation,VECTOR,"Z-score of session range, standardized against last 30 days",1.0,0,0
news12,session_range_standard_deviation_2,VECTOR,"Standard deviation of price range for the session, measures volatility",1.0,0,0
news12,session_range_to_atr_ratio,VECTOR,Ratio of today's price range to twenty-day average true range.,0.937,0,0
news12,session_range_to_atr_ratio_2,VECTOR,"Ratio of post-event price movement to historical 14-day average true range in the after-hours session, Day 1",0.8687,0,0
news12,session_range_to_atr_ratio_3_1555,VECTOR,Ratio of session price range to 20-day average true range.,1.0,0,0
news12,session_range_to_atr_ratio_4,VECTOR,"Ratio of the average true range (volatility measure) to a benchmark (likely price), for Day 1 filter module",1.0,1,1
news12,share_price_to_earnings_ratio_1555,VECTOR,Price-to-Earnings ratio for the calendar day/session,0.7644,0,0
news12,shares_sold_short,VECTOR,Most recent short interest ratio for the stock on Day 1,0.4713,6,2
news12,shares_sold_short_count,VECTOR,"Short interest data, likely the ratio or number of shares shorted for the stock",0.4085,1,1
news12,shares_sold_short_count_2,VECTOR,Number of shares sold short divided by average daily trading volume (short interest ratio),0.4598,0,0
news12,shares_sold_short_count_3,VECTOR,Short interest ratio or value as of After Hours Day 1,0.4152,3,3
news12,shares_sold_short_count_4,VECTOR,Number of shares sold short for the security.,0.4152,0,0
news12,shares_sold_short_count_5_1555,VECTOR,Ratio of shares sold short to average daily trading volume,0.4597,0,0
news12,shares_sold_short_count_6,VECTOR,Short interest ratio for the stock during Day 1,0.4598,1,1
news12,short_position_count,VECTOR,Short interest ratio (number of shares shorted divided by average daily volume) for the stock on the event day during pre-market session,0.4085,0,0
news12,shorted_shares_count_all,VECTOR,Short interest ratio (shares shorted relative to volume) for day 1 in 'All Filter',0.4713,4,4
news12,sixty_minute_price_change_pct,VECTOR,Percent price change in the first sixty minutes after news release.,0.8254,0,0
news12,sixty_minute_price_change_pct_2,VECTOR,Price or return data over the last 60 minutes on day 1 in 'All Filter' module,1.0,0,0
news12,sixty_minute_price_change_pct_pre,VECTOR,"Return, price, or analytic data for the 60 minutes after the news event",0.8254,0,0
news12,sixty_minute_price_change_percent,VECTOR,Percent price change in the first sixty minutes after news release.,1.0,0,0
news12,spy_etf_close_price,VECTOR,"Closing price of SPY ETF (S&P 500 benchmark), used as market proxy on Day 1",1.0,0,0
